13767.3,14445.5,13641.7,13819.8,13819.8,12750799872
13836.1,13843.1,10194.9,11490.5,11490.5,18853799936
11431.1,11678,9402.29,11188.6,11188.6,18830600192
11198.8,12107.3,10942.5,11474.9,11474.9,15020399616
11429.8,11992.8,11172.1,11607.4,11607.4,10740400128
11656.2,13103,11656.2,12899.2,12899.2,11801700352
12889.2,12895.9,11288.2,11600.1,11600.1,9935179776
11633.1,11966.4,10240.2,10931.4,10931.4,10537400320
10944.5,11377.6,10129.7,10868.4,10868.4,9660609536
10903.4,11501.4,10639.8,11359.4,11359.4,9940989952
11421.7,11785.7,11057.4,11259.4,11259.4,8873169920
11256,11656.7,10470.3,11171.4,11171.4,9746199552
11174.9,11614.9,10989.2,11440.7,11440.7,7583269888
11475.3,12040.3,11475.3,11786.3,11786.3,8350360064
11755.5,11875.6,11179.2,11296.4,11296.4,7107359744
11306.8,11307.2,10036.2,10106.3,10106.3,8637859840
10108.2,10381.6,9777.42,10221.1,10221.1,8041160192
10237.3,10288.8,8812.28,9170.54,9170.54,9959400448
9142.28,9142.28,7796.49,8830.75,8830.75,12726899712
8852.12,9430.75,8251.63,9174.91,9174.91,7263790080
9175.7,9334.87,8031.22,8277.01,8277.01,7073549824
8270.54,8364.84,6756.68,6955.27,6955.27,9285289984
7051.75,7850.7,6048.26,7754,7754,13999800320
7755.49,8509.11,7236.79,7621.3,7621.3,9169280000
7637.86,8558.77,7637.86,8265.59,8265.59,9346750464
8271.84,8736.98,7884.71,8736.98,8736.98,6784820224
8720.08,9122.55,8295.47,8621.9,8621.9,7780960256
8616.13,8616.13,7931.1,8129.97,8129.97,6122189824
8141.43,8985.92,8141.43,8926.57,8926.57,6256439808
8926.72,8958.47,8455.41,8598.31,8598.31,5696719872
8599.92,9518.54,8599.92,9494.63,9494.63,7909819904
9488.32,10234.8,9395.58,10166.4,10166.4,9062540288
10135.7,10324.1,9824.82,10233.9,10233.9,7296159744
10207.5,11139.5,10149.4,11112.7,11112.7,8660880384
11123.4,11349.8,10326,10551.8,10551.8,8744009728
10552.6,11273.8,10513.2,11225.3,11225.3,7652089856
11231.8,11958.5,11231.8,11403.7,11403.7,9926540288
11372.2,11418.5,10479.1,10690.4,10690.4,9405339648
10660.4,11039.1,9939.09,10005,10005,8040079872
9937.07,10487.3,9734.56,10301.1,10301.1,7739500032
10287.7,10597.2,9546.97,9813.07,9813.07,6917929984
9796.42,9923.22,9407.06,9664.73,9664.73,5706939904
9669.43,10475,9501.73,10366.7,10366.7,7287690240
10393.9,10878.5,10246.1,10725.6,10725.6,6966179840
10687.2,11089.8,10393.1,10397.9,10397.9,6936189952
10385,11052.3,10352.7,10951,10951,7317279744
10977.4,11189,10850.1,11086.4,11086.4,7620590080
11101.9,11528.2,11002.4,11489.7,11489.7,6690570240
11497.4,11512.6,11136.1,11512.6,11512.6,6084149760
11532.4,11704.1,11443.9,11573.3,11573.3,6468539904
11500.1,11500.1,10694.3,10779.9,10779.9,6832169984
10803.9,10929.5,9692.12,9965.57,9965.57,8797910016
9951.44,10147.4,9335.87,9395.01,9395.01,7186089984
9414.69,9466.35,8513.03,9337.55,9337.55,8704190464
9350.59,9531.32,8828.47,8866,8866,5386319872
8852.78,9711.89,8607.12,9578.63,9578.63,6296370176
9602.93,9937.5,8956.43,9205.12,9205.12,6457399808
9173.04,9470.38,8958.19,9194.85,9194.85,5991139840
9214.65,9355.85,8068.59,8269.81,8269.81,6438230016
8290.76,8428.35,7783.05,8300.86,8300.86,6834429952
8322.91,8585.15,8005.31,8338.35,8338.35,5289379840
8321.91,8346.53,7812.82,7916.88,7916.88,4426149888
7890.52,8245.51,7397.99,8223.68,8223.68,6639190016
8344.12,8675.87,8182.4,8630.65,8630.65,6729110016
8619.67,9051.02,8389.89,8913.47,8913.47,6361789952
8937.48,9177.37,8846.33,8929.28,8929.28,6043129856
8939.44,9100.71,8564.9,8728.47,8728.47,5530390016
8736.25,8879.62,8360.62,8879.62,8879.62,5954120192
8901.95,8996.18,8665.7,8668.12,8668.12,5664600064
8612.81,8682.01,8449.1,8495.78,8495.78,4569880064
8498.47,8530.08,7921.43,8209.4,8209.4,5921039872
8200,8232.78,7797.28,7833.04,7833.04,5378250240
7836.83,8122.89,7809.17,7954.48,7954.48,4935289856
7979.07,7994.33,7081.38,7165.7,7165.7,6361229824
7171.45,7276.66,6683.93,6890.52,6890.52,6289509888
6892.48,7207.85,6863.52,6973.53,6973.53,4553269760
7003.06,7060.95,6526.87,6844.23,6844.23,4532100096
6844.86,7135.47,6816.58,7083.8,7083.8,4333440000
7102.26,7530.94,7072.49,7456.11,7456.11,5499700224
7456.41,7469.88,6803.88,6853.84,6853.84,4936000000
6848.65,6933.82,6644.8,6811.47,6811.47,5639320064
6815.96,6857.49,6575,6636.32,6636.32,3766810112
6630.51,7050.54,6630.51,6911.09,6911.09,3976610048
6919.98,7111.56,6919.98,7023.52,7023.52,3652499968
7044.32,7178.11,6661.99,6770.73,6770.73,4894060032
6795.44,6872.41,6704.15,6834.76,6834.76,4272750080
6843.47,6968.32,6817.59,6968.32,6968.32,4641889792
6955.38,7899.23,6806.51,7889.25,7889.25,8906250240
7901.09,8183.96,7758.93,7895.96,7895.96,7764460032
7874.67,8140.71,7846,7986.24,7986.24,5191430144
7999.33,8338.42,7999.33,8329.11,8329.11,5244480000
8337.57,8371.15,7925.73,8058.67,8058.67,5631309824
8071.66,8285.96,7881.72,7902.09,7902.09,6900879872
7944.43,8197.8,7886.01,8163.42,8163.42,6529909760
8159.27,8298.69,8138.78,8294.31,8294.31,7063209984
8286.88,8880.23,8244.54,8845.83,8845.83,8438110208
8848.79,8997.57,8652.15,8895.58,8895.58,7548550144
8925.06,9001.64,8779.61,8802.46,8802.46,6629899776
8794.39,8958.55,8788.81,8930.88,8930.88,6925190144
8934.34,9732.61,8927.83,9697.5,9697.5,10678800384
9701.03,9745.32,8799.84,8845.74,8845.74,11083100160
8867.32,9281.51,8727.09,9281.51,9281.51,8970559488
